GUI page layout,[null],[null],[null],[null],[null],[null],[null],<ref></ref>,<ref></ref><ref></ref>,<ref name="mochaJxlib" />,[null],[null],[null],[null],[null],[null],<ref></ref>,<ref name="zkoss.org"/>,<ref></ref>
Canvas support,[null],[null],<ref>dojo.gfx </ref>,[null],[null],[null],[null],<ref></ref>,<ref name="jqxDraw"></ref>,<ref></ref>,[null],[null],[null],[null],[null],[null],<ref></ref>,<ref name="zkoss1"></ref>,[null]
Mobile/tablet support (touch events),[null],[null],<ref></ref>,[null],[null],[null],<ref></ref>,<ref></ref>,<ref></ref>,<ref></ref>,[null],[null],[null],[null],[null],[null],<ref></ref><ref></ref>,<ref></ref>,<ref>https://webix.com/touch/ Webix mobile/tablet support</ref>
Accessibility / <br /> graceful degradation<ref>All JavaScript frameworks can be written in an accessible way with graceful degradation  frameworks seen here which imply out-of-the-box accessibility have made a special effort to document best practices for their particular framework.</ref>,[null],[null],<ref name="docs.dojocampus.org"></ref>,[null],[null],<ref name="docs.sencha.com"></ref>,<ref></ref>,[null],<ref name="jQWidgetsAccessibility"></ref>,[null],[null],[null],<ref>Qooxdoo's "Extreme JavaScript" paradigm </ref>,[null],[null],[null],[null],[null],<ref></ref>
ARIA compliant,[null],[null],<ref name="docs.dojocampus.org"/>,[null],[null],<ref name="docs.sencha.com"/>,[null],<ref></ref>,<ref name="jQWidgetsAccessibility" />,[null],[null],[null],[null],[null],[null],[null],[null],[null],<ref></ref>
Developer tools  Visual design,[null],[null],<ref>Wavemaker</ref><ref>Aptana Studio</ref>,[null],<ref></ref>,<ref></ref><ref></ref><ref></ref>,[null],<ref></ref><ref></ref>,<ref name="jQWidgetsThemeBuilder"></ref><ref></ref><ref></ref>,<ref></ref><ref></ref>,[null],[null],<ref>Custom build  JS Linker  API generation  Unit test framework  etc. </ref>,[null],[null],[null],<ref></ref>,[null],<ref></ref><ref></ref>
Offline storage<ref>JavaScript frameworks currently only have the ability to support offline storage by taking advantage of pre-installed browser extensions such as Google Gears. If a user does not have one of these supported extensions installed in their browser already then offline support will be unavailable to the framework. JavaScript framework developers interested in implementing Gears may want to start with the Gears Getting Started Guide.</ref>,[null],[null],<ref>o.DojoToolkit.Org/offline says "Dojo Offline is no longer supported after Dojo 1.3"</ref>,[null],[null],<ref></ref>,<ref></ref>,<ref></ref>,<ref></ref>,[null],[null],[null],[null],[null],[null],[null],planned,[null],[null]
Cross-browser 2d Vector Graphics<ref>Some JavaScript libraries provide 2d graphics primitives that can be used for cross-browser vector graphics. These libraries rely on underlying technologies in the browser or plugins such as Canvas  SVG  VML  Flash  and Silverlight to do the actual rendering  but help isolate application and widget code from the rendering engine API differences</ref>,[null],[null],<ref></ref>,[null],[null],[null],[null],<ref>jQuery SVG plugin</ref>,<ref name="jqxDraw" />,<ref></ref>,[null],[null],[null],[null],],[null],(via Raphael),<ref name="zkoss1"/>,(via Raphael)<ref></ref>
Charting & Dashboard<ref>Some JavaScript libraries include widgets for Charts  Gauges  and other data visualizations.</ref>,[null],[null],<ref></ref>,[null],[null],<ref>Chart API</ref>,[null],<ref></ref><ref>jQuery Visualize Plugin </ref>,<ref></ref><ref></ref>,[null],[null],[null],[null],[null],[null],[null],<ref></ref>,<ref></ref>,<ref></ref>
RTL Support in UI Components,[null],[null],[null],[null],[null],[null],[null],[null],<ref name="jQWidgetsAccessibility" />,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
