Chinese (Traditional) to German,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
English to German,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
French to German,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Spanish to German,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Russian to German,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Italian to German,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Italian,English to Italian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Spanish to Italian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
French to Italian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
German to Italian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Japanese,English to Japanese,[null],[null],[null],[null],[null],[null],[null],[null],[null]
German to Japanese,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Korean,English to Korean,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Portuguese,English to Portuguese,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Russian,English to Russian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
French to Russian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Spanish to Russian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
German to Russian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Italian to Russian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Spanish,English to Spanish,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Russian to Spanish,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
French to Spanish,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
German to Spanish,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Italian to Spanish,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Welsh,English to Welsh,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Language,IBM Watson,Apertium,OpenLogos,Google Translate,Moses for Mere Mortals,Babel Fish,Bing Translator,GramTrans,SYSTRAN,IdiomaX
To Arabic,English to Arabic,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Catalan,English to Catalan,[null],[null],[null],[null],[null],[null],[null],[null],[null]
French to Catalan,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Italian to Catalan,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Occitan to Catalan,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Spanish to Catalan,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Czech,English to Czech,[null],[null],[null],[null],[null],[null],[null],[null],[null]
German to Czech,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Danish,English to Danish,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Esperanto,Catalan to Esperanto,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Danish to Esperanto,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
English to Esperanto,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
French to Esperanto,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
Spanish to Esperanto,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Finnish,English to Finnish,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Greek,English to Greek,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Haitian Creole,English to Haitian Creole,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Hebrew,English to Hebrew,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Hindi,English to Hindi,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Hungarian,English to Hungarian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Norwegian Bokmål,English to Norwegian Bokmål,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Norwegian Nynorsk to Norwegian Bokmål,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Norwegian Nynorsk,Norwegian Bokmål to Norwegian Nynorsk,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Occitan,Catalan to Occitan,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Spanish to Occitan,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Persian,English to Persian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Polish,English to Polish,[null],[null],[null],[null],[null],[null],[null],[null],[null]
German to Polish,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Romanian,English to Romanian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Serbo-Croatian,English to Serbo-Croatian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Slovenian,English to Slovenian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
German to Slovenian,[null],[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Swedish,English to Swedish,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Turkish,English to Turkish,[null],[null],[null],[null],[null],[null],[null],[null],[null]
To Ukrainian,English to Ukrainian,[null],[null],[null],[null],[null],[null],[null],[null],[null]
Total (confirmed),60,28,9,110,31,89,10,15,65,59
